geo,tra_type,distance,unit,year,value
DE,TOTAL,KM300-499,THS_T,2005,172259.0
DE,TOTAL,KM300-499,THS_T,2006,186107.0
DE,TOTAL,KM300-499,THS_T,2007,196319.0
DE,TOTAL,KM300-499,THS_T,2008,195220.0
DE,TOTAL,KM300-499,THS_T,2009,174317.0
DE,TOTAL,KM300-499,THS_T,2010,184115.0
DE,TOTAL,KM300-499,THS_T,2011,187669.0
DE,TOTAL,KM300-499,THS_T,2012,177343.0
DE,TOTAL,KM300-499,THS_T,2013,176385.0
DE,TOTAL,KM300-499,THS_T,2014,178244.0
DE,TOTAL,KM300-499,THS_T,2015,183255.0
DE,TOTAL,KM300-499,THS_T,2016,181454.0
DE,TOTAL,KM300-499,THS_T,2017,177060.0
DE,TOTAL,KM300-499,THS_T,2018,182336.0
DE,TOTAL,KM300-499,THS_T,2019,172805.0
DE,TOTAL,KM300-499,THS_T,2020,170479.0
DE,TOTAL,KM300-499,THS_T,2021,173383.0
DE,TOTAL,KM300-499,THS_T,2022,168700.0
DE,TOTAL,KM300-499,THS_T,2023,157810.0
DE,TOTAL,KM300-499,THS_T,2024,154214.0
DE,TOTAL,KM50-149,THS_T,1999,634239.0
DE,TOTAL,KM50-149,THS_T,2000,637887.0
DE,TOTAL,KM50-149,THS_T,2001,627150.0
DE,TOTAL,KM50-149,THS_T,2002,590633.0
DE,TOTAL,KM50-149,THS_T,2003,604070.0
DE,TOTAL,KM50-149,THS_T,2004,622659.0
DE,TOTAL,KM50-149,THS_T,2005,638734.0
DE,TOTAL,KM50-149,THS_T,2006,672275.0
DE,TOTAL,KM50-149,THS_T,2007,696285.0
DE,TOTAL,KM50-149,THS_T,2008,640170.0
DE,TOTAL,KM50-149,THS_T,2009,606183.0
DE,TOTAL,KM50-149,THS_T,2010,623045.0
DE,TOTAL,KM50-149,THS_T,2011,673873.0
DE,TOTAL,KM50-149,THS_T,2012,661386.0
DE,TOTAL,KM50-149,THS_T,2013,679227.0
DE,TOTAL,KM50-149,THS_T,2014,716324.0
DE,TOTAL,KM50-149,THS_T,2015,733169.0
DE,TOTAL,KM50-149,THS_T,2016,747944.0
DE,TOTAL,KM50-149,THS_T,2017,770257.0
DE,TOTAL,KM50-149,THS_T,2018,777609.0
DE,TOTAL,KM50-149,THS_T,2019,790142.0
DE,TOTAL,KM50-149,THS_T,2020,774887.0
DE,TOTAL,KM50-149,THS_T,2021,775718.0
DE,TOTAL,KM50-149,THS_T,2022,769914.0
DE,TOTAL,KM50-149,THS_T,2023,735380.0
DE,TOTAL,KM50-149,THS_T,2024,728756.0
DE,TOTAL,KM500-999,THS_T,1999,89064.0
DE,TOTAL,KM500-999,THS_T,2000,91241.0
DE,TOTAL,KM500-999,THS_T,2001,97655.0
DE,TOTAL,KM500-999,THS_T,2002,98001.0
DE,TOTAL,KM500-999,THS_T,2003,101999.0
DE,TOTAL,KM500-999,THS_T,2004,107198.0
DE,TOTAL,KM500-999,THS_T,2005,109047.0
DE,TOTAL,KM500-999,THS_T,2006,115833.0
DE,TOTAL,KM500-999,THS_T,2007,121408.0
DE,TOTAL,KM500-999,THS_T,2008,127748.0
DE,TOTAL,KM500-999,THS_T,2009,109957.0
DE,TOTAL,KM500-999,THS_T,2010,110438.0
DE,TOTAL,KM500-999,THS_T,2011,111118.0
DE,TOTAL,KM500-999,THS_T,2012,102845.0
DE,TOTAL,KM500-999,THS_T,2013,98926.0
DE,TOTAL,KM500-999,THS_T,2014,95196.0
DE,TOTAL,KM500-999,THS_T,2015,94873.0
DE,TOTAL,KM500-999,THS_T,2016,92415.0
DE,TOTAL,KM500-999,THS_T,2017,88102.0
DE,TOTAL,KM500-999,THS_T,2018,86382.0
DE,TOTAL,KM500-999,THS_T,2019,83783.0
DE,TOTAL,KM500-999,THS_T,2020,80798.0
DE,TOTAL,KM500-999,THS_T,2021,79600.0
DE,TOTAL,KM500-999,THS_T,2022,80711.0
DE,TOTAL,KM500-999,THS_T,2023,74237.0
DE,TOTAL,KM500-999,THS_T,2024,72019.0
DE,TOTAL,KM_GE6000,THS_T,2016,6.0
DE,TOTAL,KM_GE6000,THS_T,2021,8.0
DE,TOTAL,KM_LT50,THS_T,1999,2186679.0
DE,TOTAL,KM_LT50,THS_T,2000,1992785.0
DE,TOTAL,KM_LT50,THS_T,2001,1871197.0
DE,TOTAL,KM_LT50,THS_T,2002,1735339.0
DE,TOTAL,KM_LT50,THS_T,2003,1719645.0
DE,TOTAL,KM_LT50,THS_T,2004,1722388.0
DE,TOTAL,KM_LT50,THS_T,2005,1692035.0
DE,TOTAL,KM_LT50,THS_T,2006,1773750.0
DE,TOTAL,KM_LT50,THS_T,2007,1825418.0
DE,TOTAL,KM_LT50,THS_T,2008,1745627.0
DE,TOTAL,KM_LT50,THS_T,2009,1534730.0
DE,TOTAL,KM_LT50,THS_T,2010,1462013.0
DE,TOTAL,KM_LT50,THS_T,2011,1646329.0
DE,TOTAL,KM_LT50,THS_T,2012,1597641.0
DE,TOTAL,KM_LT50,THS_T,2013,1626600.0
DE,TOTAL,KM_LT50,THS_T,2014,1698418.0
DE,TOTAL,KM_LT50,THS_T,2015,1643082.0
DE,TOTAL,KM_LT50,THS_T,2016,1705617.0
DE,TOTAL,KM_LT50,THS_T,2017,1738806.0
DE,TOTAL,KM_LT50,THS_T,2018,1757116.0
DE,TOTAL,KM_LT50,THS_T,2019,1767604.0
DE,TOTAL,KM_LT50,THS_T,2020,1705025.0
DE,TOTAL,KM_LT50,THS_T,2021,1683688.0
DE,TOTAL,KM_LT50,THS_T,2022,1653511.0
DE,TOTAL,KM_LT50,THS_T,2023,1516504.0
DE,TOTAL,KM_LT50,THS_T,2024,1454326.0
DE,TOTAL,TOTAL,THS_T,1999,3348608.0
DE,TOTAL,TOTAL,THS_T,2000,3171595.0
DE,TOTAL,TOTAL,THS_T,2001,3060214.0
DE,TOTAL,TOTAL,THS_T,2002,2890857.0
DE,TOTAL,TOTAL,THS_T,2003,2900888.0
DE,TOTAL,TOTAL,THS_T,2004,2945036.0
DE,TOTAL,TOTAL,THS_T,2005,2949924.0
DE,TOTAL,TOTAL,THS_T,2006,3103202.0
DE,TOTAL,TOTAL,THS_T,2007,3211715.0
DE,TOTAL,TOTAL,THS_T,2008,3078346.0
DE,TOTAL,TOTAL,THS_T,2009,2769201.0
DE,TOTAL,TOTAL,THS_T,2010,2734605.0
DE,TOTAL,TOTAL,THS_T,2011,2986736.0
DE,TOTAL,TOTAL,THS_T,2012,2891837.0
DE,TOTAL,TOTAL,THS_T,2013,2938701.0
DE,TOTAL,TOTAL,THS_T,2014,3052628.0
DE,TOTAL,TOTAL,THS_T,2015,3035342.0
DE,TOTAL,TOTAL,THS_T,2016,3111875.0
DE,TOTAL,TOTAL,THS_T,2017,3161849.0
DE,TOTAL,TOTAL,THS_T,2018,3200936.0
DE,TOTAL,TOTAL,THS_T,2019,3208244.0
DE,TOTAL,TOTAL,THS_T,2020,3119657.0
DE,TOTAL,TOTAL,THS_T,2021,3107994.0
DE,TOTAL,TOTAL,THS_T,2022,3060982.0
DE,TOTAL,TOTAL,THS_T,2023,2856769.0
DE,TOTAL,TOTAL,THS_T,2024,2778277.0
