geo,region_name,nuts_level,nst07,unit,year,value
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2008,180.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2009,173.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2010,181.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2011,236.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2012,216.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2013,202.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2014,278.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2015,254.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2016,223.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2017,195.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2018,255.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2019,200.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2020,234.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2021,163.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2022,217.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2023,131.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT01,THS_T,2024,149.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT02,THS_T,2008,38.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT02,THS_T,2009,80.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT02,THS_T,2022,112.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2008,781.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2009,954.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2010,4068.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2011,1838.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2012,4854.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2013,3544.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2014,5553.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2015,5269.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2016,7293.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2017,7426.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2018,4996.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2019,3928.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2020,3656.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2021,5438.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2022,3795.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2023,2364.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT03,THS_T,2024,2350.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2008,651.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2009,614.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2010,474.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2011,632.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2012,441.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2013,495.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2014,876.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2015,441.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2016,562.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2017,498.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2018,635.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2019,561.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2020,435.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2021,605.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2022,567.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2023,574.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT04,THS_T,2024,460.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT05,THS_T,2008,17.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT05,THS_T,2009,58.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT05,THS_T,2010,49.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT05,THS_T,2011,40.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT05,THS_T,2012,20.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT05,THS_T,2019,15.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2008,297.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2009,380.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2010,420.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2011,219.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2012,203.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2013,225.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2014,281.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2015,364.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2016,576.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2017,240.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2018,365.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2019,127.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2020,113.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2021,40.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2022,99.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2023,70.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT06,THS_T,2024,98.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2008,1596.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2009,1191.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2010,1307.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2011,769.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2012,1057.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2013,762.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2014,696.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2015,1023.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2016,918.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2017,1043.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2018,990.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2019,748.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2020,586.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2021,723.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2022,1160.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2023,537.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT07,THS_T,2024,748.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2008,1868.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2009,1370.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2010,242.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2011,224.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2012,282.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2013,207.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2014,400.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2015,295.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2016,302.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2017,202.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2018,241.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2019,212.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2020,242.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2021,60.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2022,220.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2023,129.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT08,THS_T,2024,206.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2008,833.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2009,614.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2010,1874.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2011,1412.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2012,1609.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2013,2004.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2014,2383.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2015,1992.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2016,2532.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2017,3463.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2018,2510.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2019,1993.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2020,2826.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2021,2453.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2022,2195.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2023,1932.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT09,THS_T,2024,1739.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2008,645.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2009,356.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2010,454.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2011,701.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2012,502.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2013,730.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2014,657.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2015,702.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2016,652.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2017,1094.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2018,517.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2019,617.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2020,780.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2021,638.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2022,523.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2023,470.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT10,THS_T,2024,538.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2008,421.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2009,617.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2010,466.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2011,451.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2012,315.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2013,311.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2014,472.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2015,272.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2016,929.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2017,564.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2018,271.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2019,201.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2020,120.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2021,215.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2022,527.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2023,362.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT11,THS_T,2024,200.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2008,931.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2009,1309.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2010,1746.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2011,1321.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2012,1946.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2013,2333.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2014,2389.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2015,1954.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2016,3833.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2017,3077.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2018,2646.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2019,2862.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2020,2249.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2021,2186.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2022,2627.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2023,1316.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT12,THS_T,2024,2858.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2008,67.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2009,90.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2010,37.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2011,53.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2012,29.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2013,41.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2014,75.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2015,16.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2016,24.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2017,35.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2019,26.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2020,35.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2021,16.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT13,THS_T,2022,38.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2008,2708.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2009,3189.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2010,946.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2011,997.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2012,1591.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2013,960.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2014,904.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2015,1050.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2016,1571.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2017,1387.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2018,1086.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2019,1214.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2020,983.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2021,657.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2022,1039.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2023,772.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT14,THS_T,2024,785.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2010,35.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2011,31.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2012,71.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2013,30.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2014,96.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2015,67.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2016,89.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2017,67.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2018,84.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2019,113.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2020,112.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2021,175.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2022,68.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2023,126.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT15,THS_T,2024,65.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2008,573.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2009,515.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2010,971.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2011,514.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2012,695.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2013,602.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2014,793.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2015,711.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2016,935.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2017,678.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2018,972.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2019,872.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2020,558.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2021,658.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2022,844.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2023,708.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT16,THS_T,2024,555.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2008,107.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2009,112.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2010,341.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2011,336.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2012,421.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2013,319.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2014,503.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2015,366.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2016,494.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2017,373.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2018,503.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2019,492.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2020,708.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2021,362.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2022,519.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2023,567.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT17,THS_T,2024,309.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2010,436.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2011,550.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2012,461.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2013,523.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2014,495.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2015,816.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2016,641.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2017,1016.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2018,764.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2019,774.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2020,408.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2021,715.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2022,650.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2023,526.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT18,THS_T,2024,453.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2008,419.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2009,385.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2010,74.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2011,77.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2012,55.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2013,74.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2019,21.0
DE111,"Stuttgart, Stadtkreis",NUTS3,GT19,THS_T,2020,58.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2008,12132.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2009,12008.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2010,14124.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2011,10400.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2012,14767.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2013,13367.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2014,16880.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2015,15601.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2016,21610.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2017,21386.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2018,16929.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2019,14983.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2020,14130.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2021,15162.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2022,15260.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2023,10663.0
DE111,"Stuttgart, Stadtkreis",NUTS3,TOTAL,THS_T,2024,11549.0
DE112,Böblingen,NUTS3,GT01,THS_T,2008,159.0
DE112,Böblingen,NUTS3,GT01,THS_T,2009,119.0
DE112,Böblingen,NUTS3,GT01,THS_T,2010,118.0
DE112,Böblingen,NUTS3,GT01,THS_T,2011,216.0
DE112,Böblingen,NUTS3,GT01,THS_T,2012,188.0
DE112,Böblingen,NUTS3,GT01,THS_T,2013,244.0
DE112,Böblingen,NUTS3,GT01,THS_T,2014,172.0
DE112,Böblingen,NUTS3,GT01,THS_T,2015,119.0
DE112,Böblingen,NUTS3,GT01,THS_T,2016,234.0
DE112,Böblingen,NUTS3,GT01,THS_T,2017,138.0
DE112,Böblingen,NUTS3,GT01,THS_T,2018,186.0
DE112,Böblingen,NUTS3,GT01,THS_T,2019,182.0
DE112,Böblingen,NUTS3,GT01,THS_T,2020,138.0
DE112,Böblingen,NUTS3,GT01,THS_T,2021,256.0
DE112,Böblingen,NUTS3,GT01,THS_T,2022,96.0
DE112,Böblingen,NUTS3,GT01,THS_T,2023,195.0
DE112,Böblingen,NUTS3,GT01,THS_T,2024,200.0
DE112,Böblingen,NUTS3,GT02,THS_T,2008,55.0
DE112,Böblingen,NUTS3,GT03,THS_T,2008,2473.0
DE112,Böblingen,NUTS3,GT03,THS_T,2009,2159.0
DE112,Böblingen,NUTS3,GT03,THS_T,2010,3110.0
DE112,Böblingen,NUTS3,GT03,THS_T,2011,4327.0
DE112,Böblingen,NUTS3,GT03,THS_T,2012,5206.0
DE112,Böblingen,NUTS3,GT03,THS_T,2013,4859.0
DE112,Böblingen,NUTS3,GT03,THS_T,2014,4581.0
DE112,Böblingen,NUTS3,GT03,THS_T,2015,4496.0
DE112,Böblingen,NUTS3,GT03,THS_T,2016,4579.0
DE112,Böblingen,NUTS3,GT03,THS_T,2017,3809.0
DE112,Böblingen,NUTS3,GT03,THS_T,2018,4764.0
DE112,Böblingen,NUTS3,GT03,THS_T,2019,6555.0
DE112,Böblingen,NUTS3,GT03,THS_T,2020,4479.0
DE112,Böblingen,NUTS3,GT03,THS_T,2021,4934.0
DE112,Böblingen,NUTS3,GT03,THS_T,2022,3861.0
DE112,Böblingen,NUTS3,GT03,THS_T,2023,4451.0
DE112,Böblingen,NUTS3,GT03,THS_T,2024,2399.0
DE112,Böblingen,NUTS3,GT04,THS_T,2008,214.0
DE112,Böblingen,NUTS3,GT04,THS_T,2009,203.0
DE112,Böblingen,NUTS3,GT04,THS_T,2010,258.0
DE112,Böblingen,NUTS3,GT04,THS_T,2011,312.0
DE112,Böblingen,NUTS3,GT04,THS_T,2012,500.0
